YEAR;COUNTRY;SYS02;SYS03;SE005;SE010;SE011;SE015;SE016;SE020;SE021;SE022;SE022D;SE022N;SE025;SE026;SE027;SE028;SE030;SE035;SE041;SE042;SE046;SE050;SE054;SE055;SE060;SE065;SE071;SE072;SE073;SE074;SE075;SE080;SE085;SE086;SE087;SE090;SE095;SE100;SE105;SE110;SE110D;SE110N;SE115;SE115D;SE115N;SE120;SE120D;SE120N;SE125;SE125D;SE125N;SE126;SE126D;SE126N;SE127;SE127D;SE127N;SE131;SE132;SE132D;SE132N;SE135;SE136;SE136D;SE136N;SE140;SE145;SE146;SE150;SE155;SE160;SE165;SE170;SE175;SE180;SE185;SE190;SE195;SE200;SE206;SE207;SE207D;SE207N;SE211;SE216;SE220;SE225;SE230;SE235;SE240;SE245;SE251;SE256;SE260;SE265;SE270;SE275;SE281;SE284;SE284D;SE284N;SE285;SE290;SE295;SE296;SE297;SE298;SE300;SE305;SE309;SE309D;SE309N;SE310;SE315;SE320;SE325;SE330;SE331;SE332;SE336;SE340;SE345;SE350;SE356;SE360;SE365;SE370;SE375;SE380;SE381;SE390;SE395;SE405;SE406;SE407;SE408;SE409;SE410;SE415;SE420;SE425;SE425D;SE425N;SE430;SE430D;SE430N;SE436;SE437;SE441;SE446;SE447;SE448;SE450;SE455;SE460;SE462;SE465;SE470;SE475;SE476;SE480;SE485;SE490;SE495;SE501;SE506;SE510;SE516;SE521;SE526;SE530;SE532;SE532D;SE532N;SE600;SE605;SE606;SE610;SE611;SE612;SE613;SE615;SE616;SE617;SE618;SE619;SE621;SE622;SE623;SE624;SE625;SE626;SE630;SE631;SE632;SE640;SE650;SE699;SE700;SE705;SE710;SE715;SE720;SE725;SE730;SE750;SE765;SE766;SE770
2019;EU-25;3162690;70000 - <80000;111.5;1.68;3522.91;1.15;2450.71;0.53;1072.20;2.88;1.68;4.84;45.60;29.06;3.08;13.46;24.42;15.83;5.05;0.24;0.53;0.86;2.21;0.97;1.17;0.07;19.37;0.49;0.85;1.59;1.43;37.89;6.72;6.64;0.08;11.94;3.01;10.71;5.32;67.63;6.51;440.26;90.00;1.67;150.39;1.22;17.50;21.31;7549.86;6.72;50759.85;7628.52;6.64;50662.27;1187.00;0.08;97.47;112347;1.13;99037.42;112347.29;56696;1288.73;43.87;56533.33;15390;502;0;2544;1133;3038;833;11818;4332;1057;7019;2208;4430;2390;48293;1268.30;37.89;48052.28;214;18294;7840;11148;1483;3988;2451;1475;1615;7358;313;5283;99037;68467;42972;362.63;45.60;16535.55;4556;270;5730;33.65;9.62;11.94;3893;2411;643.51;37.89;24380.61;11410;3617;9512;822;3540;50;1607.5772309;25495;7140;7038;5412;5906;12852;17718;10769;5165;1783;0;988;518;342;609;0;-267;906;59879;47026;29651;27994.11;1.68;47026.36;25075.10;1.15;28776.27;488978;475679;391033;273306;243573.47153;10760.546909;53666;46250;15798;10236.480631;97946;12266;13006;20077;72674;81631;62376;19255;407347;12777;230822;14478;1625;40634;26952;0.06;488978.95;26951.36;15999;16470;12152.48;523;0;0;523;992;259;576;146;11;1992;1184;269;3445;523;51;10346;5152;1168;0;0;589;6102;662.54838868;369.98731731;311.62;1674.35;644.00;2439.4334638;1919;235.0496475;123.56196011;97.444321773
2019;EU-27_2007;3609650;80000 - <90000;101.6;1.68;3573.98;1.14;2475.38;0.54;1098.60;2.62;1.68;4.40;43.87;28.83;2.77;12.28;24.32;15.87;5.33;0.21;0.49;0.79;1.98;0.89;1.03;0.06;17.81;0.43;0.78;1.45;1.26;34.54;6.23;6.15;0.08;10.64;3.11;9.56;4.81;65.07;6.74;438.33;83.37;2.23;185.54;1.22;16.03;19.58;7362.30;6.23;45876.40;7440.63;6.15;45780.21;1220.52;0.08;95.83;102887;1.14;90550.56;102886.77;52812;1245.55;42.29;52668.97;15052;460;0;2309;1016;3271;756;10565;3927;927;6236;1935;4260;2100;43604;1254.92;34.54;43342.21;177;16447;6958;9938;1475;3543;2299;1455;1488;6471;320;5020;90551;62446;39419;350.15;43.87;15362.20;4287;256;5357;;;;3629;2139;642.37;34.54;22185.90;10543;3448;8566;755;3158;44;1428.2987491;23028;6403;6522;4876;5226;11680;16424;9849;4976;1599;0;923;470;304;537;0;-233;814;55400;43719;27600;26014.56;1.68;43719.29;23222.98;1.14;26536.68;438978;427464;350333;242298;215900.56011;9429.1389992;49097;42727;14362;8971.9236543;88644;10977;11725;18425;65942;72541;55136;17405;366437;11085;210336;12960;1280;37593;25379;0.06;438978.12;25378.89;14959;15412;11526.18;503;0;0;503;982;286;513;173;10;1790;1054;240;3084;496;45;9785;4514;1477;0;0;517;5417;637.6445931;331.37059007;273.03;1472.19;564.26;2138.9963965;1740;255.6521252;129.75768732;88.843465416
2019;EU-27_2020;3576980;80000 - <90000;96.2;1.66;3512.99;1.14;2461.33;0.52;1051.66;2.60;1.66;4.33;40.11;27.50;2.80;9.81;22.89;15.18;5.15;0.19;0.48;0.80;2.00;0.89;1.04;0.06;15.09;0.42;0.76;1.35;1.17;31.38;5.81;5.73;0.08;9.37;2.34;9.22;4.48;62.73;6.32;396.35;83.47;2.31;192.71;1.28;13.39;17.10;7336.07;5.81;42598.38;7420.61;5.73;42501.30;1220.52;0.08;96.71;96963;1.15;84403.00;96963.27;50271;1294.98;38.71;50126.12;14006;412;0;2153;943;3137;746;10220;3807;938;6325;1969;3742;1872;40716;1288.85;31.38;40447.07;201;15384;6163;9732;1073;3317;2161;1483;1403;5976;340;4544;84403;58034;36517;356.92;40.11;14315.50;4062;233;4994;;;;3379;1930;648.09;31.38;20338.71;9443;2969;8209;766;2770;44;1311.6309336;21517;5949;6206;4533;4829;10997;15371;9194;4725;1452;0;927;474;272;507;0;-235;816;53052;42054;26955;25283.86;1.66;42054.34;22593.54;1.14;25864.56;390055;378844;305406;202184;176735.18198;9062.6924092;48323;40106;12927;8092.3576956;84649;9807;11074;17190;63768;67402;51726;15675;322653;10707;200668;11987;989;36312;25159;0.06;390054.76;25158.78;14123;14575;10803.23;514;0;0;514;985;296;504;175;11;1661;1058;235;2955;500;45;9048;3993;1490;0;0;529;5046;658.48025883;333.62740976;268.95;1265.77;483.86;2035.3245241;1730;265.21992822;135.82331968;90.017501753
2019;EU-6;1037600;20000 - <30000;185.8;1.82;3705.56;1.20;2517.42;0.61;1188.14;4.76;1.82;8.65;54.24;37.19;3.11;13.94;38.74;18.74;6.19;0.50;0.84;1.36;1.75;0.78;0.90;0.08;24.07;0.62;0.55;1.18;0.99;53.54;11.12;10.87;0.25;17.53;1.84;15.10;7.69;75.20;8.61;647.62;91.78;2.27;208.00;1.45;20.90;30.36;7693.35;11.12;85567.51;7841.34;10.87;85270.14;1198.52;0.25;297.04;178563;1.15;155711.7;178562.96;91447;1722.75;52.95;91223.58;21650;568;0;4596;2077;3629;1423;21270;5871;923;17175;2196;5683;4387;74895;1392.55;53.54;74556.36;5;32570;11467;18033;818;3982;2905;2094;3025;12221;474;5772;155712;106042;62991;482.49;54.24;26168.29;8035;310;7640;43.80;10.23;11.97;6192;4387;623.39;53.54;33375.99;15295;3313;13185;1109;5075;37;2505.1034603;43051;11762;10740;10002;10547;21058;28612;15937;9803;2872;0;1915;1035;446;883;0;-437;947;93046;71988;43822;39618.18;1.82;71987.51;36423.16;1.20;43854.78;645324;622857;500938;335657;280068.65004;21620.107661;72426;62171;25137;19747.049056;144386;17248;23950;36586;103187;140035;106421;33614;505289;22820;330467;23929;2871;62373;37981;0.06;645323.98;37979.95;20525;21405;15870.54;536;0;0;536;1097;206;753;139;0;2241;1516;619;4377;796;54;13750;8167;0;0;0;794;9697;1406.4216018;357.97996851;271.30;1897.61;1193.39;4570.3699262;3182;532.52060811;303.52958898;160.50766456
2020;(ALL) EU;3665650;80000 - <90000;100.7;1.67;3530.78;1.14;2463.20;0.52;1067.58;2.92;1.67;4.86;43.42;28.51;2.80;12.11;24.10;15.69;5.36;0.24;0.48;0.79;2.01;0.93;1.01;0.07;17.60;0.00;0.00;1.48;1.28;34.55;6.17;6.10;0.08;10.48;3.05;9.88;4.80;61.21;6.29;384.93;79.21;2.38;188.89;1.21;15.90;19.29;7420.48;6.17;45818.77;7499.55;6.10;45726.04;1197.06;0.08;92.73;101936;1.13;90504.50;101935.99;52460;1246.04;41.93;52247.37;15074;502;0;1966;948;3411;648;10564;4237;998;6034;1843;4162;2071;42787;1231.71;34.55;42556.44;-505;16340;7102;8793;1571;3400;2515;1522;1546;6689;326;5059;90505;62492;39533;348.30;43.42;15121.54;4350;256;5174;;;;3559;2112;653.93;34.55;22593.65;10682;3471;8783;780;3172;40;1448.0510909;22959;6623;6051;5027;5258;11743;16270;9885;4929;1456;0;912;415;274;511;0;-236;888;54746;43003;27007;25823.83;1.67;43003.06;22633.81;1.14;25826.55;446357;434941;352241;244119;217868.63243;9382.0137542;48637;43487;14087;8665.1674511;94116;10720;11544;18253;71852;72147;54960;17187;374210;10127;215940;13463;1720;38190;25962;0.06;446357.32;25964.65;15302;15798;11451.63;448;0;0;448;1031;298;525;173;34;1837;1054;331;3222;557;54;9660;4467;1442;0;0;826;5460;713.27185826;321.4173656;254.41;1545.18;453.45;2172.0086147;1701;301.44790458;169.93953208;109.42167895
2020;(AT) Austria;65810;1000 - <2000;82.5;1.49;3339.72;1.37;3089.73;0.12;249.99;3.76;1.49;5.60;34.36;20.25;0.90;13.21;13.49;10.92;4.34;0.36;0.12;0.67;0.23;0.22;0.00;0.01;17.20;0.00;0.00;0.87;16.02;30.94;8.28;8.28;0.00;10.58;0.41;9.26;2.26;57.60;3.89;224.26;108.73;2.53;274.76;1.25;15.40;19.27;7268.62;8.28;60206.71;7268.62;8.28;60206.71;;0.00;0.00;106112;1.13;94193.16;106111.79;31012;925.97;33.49;31011.67;11360;199;0;1675;1173;3718;517;2016;2085;0;6312;0;1345;612;54491;1760.82;30.94;54487.64;-2;23160;9871;13415;261;2740;3504;579;961;20609;1202;5316;94193;63118;35880;259.96;34.36;8932.09;3080;101;2538;12.89;3.69;3.99;1788;1526;687.37;30.94;21270.33;8073;2004;8938;1675;4261;1072;2045.7283386;27238;7989;5836;6322;7091;22924;8151;3006;3783;1361;0;1163;3761;-3027;850;0;-3876;2874;67737;44813;33635;30086.96;1.49;44812.56;24484.89;1.37;33635.32;617405;606130;484136;193090;107980.38619;80886.466513;185525;97294;8227;259.59927916;133270;13759;6887;12514;112624;94399;75319;19080;523006;10639;425814;27140;4216;53897;27362;0.04;617405.44;27361.99;24743;22145;9418.44;0;0;0;0;128;0;127;1;0;6783;3069;290;10142;1709;89;9290;6131;0;0;0;786;17981;2420.9856919;2373.4946267;6182.04;2492.47;2207.05;2305.4164995;5676;318.00636305;250.07827925;837.20902775
2020;(BE) Belgium;27650;500 - <1000;341.9;2.17;5017.84;1.53;3807.39;0.64;1210.45;2.65;2.17;5.75;54.43;35.14;0.85;18.44;38.96;14.22;7.59;0.00;1.81;0.00;0.85;0.69;0.00;0.15;28.87;0.00;0.00;0.74;0.00;138.78;19.69;19.69;0.00;42.73;0.85;57.40;17.85;92.00;9.09;836.47;100.91;2.38;239.77;2.42;26.10;63.11;8100.36;19.69;159499.86;8100.36;19.69;159499.86;;0.00;0.00;310428;1.14;273104.9;310428.50;129268;2401.66;53.69;128949.3;23697;232;0;14024;6417;621;2167;47056;16009;0;0;0;4044;15001;164794;1187.40;138.78;164793.5;-8795;52392;33749;43313;504;15870;13244;2254;3467;16367;88;7815;273105;205116;150757;807.01;54.43;43924.59;18686;1780;9442;55.56;5.13;19.40;9644;6335;725.23;138.78;100650.8;31530;3745;53390;937;15731;0;8271.208242;54359;16415;15143;16023;6779;34754;33235;14889;13237;5109;0;3244;833;1186;2572;0;-1386;2732;132134;97380;65332;44887.62;2.17;97380.22;42760.12;1.53;65331.67;1044917;1014584;898099;548115;517630.42351;0;191505;94579;59348;20671.225581;146818;54706;10882;30756;81230;231695;209673;22022;813222;26674;522197;56567;21812;106777;52147;0.05;1044916.88;52146.93;26822;29233;18875.95;0;0;0;0;3413;109;3288;16;0;3121;298;407;3826;319;385;15339;8137;0;0;0;5951;14925;4543.3420218;305.94027047;0.00;1838.79;926.24;7310.8629485;5998;914.36780397;784.08031753;1267.0903879
2020;(BG) Bulgaria;56960;2000 - <3000;79.4;2.91;5393.72;1.19;2201.22;1.72;3192.50;0.50;2.91;1.44;77.70;65.46;1.70;10.53;67.10;39.43;20.92;0.00;0.49;0.68;1.02;1.00;0.00;0.03;11.66;0.00;0.00;3.50;0.01;24.04;4.96;4.70;0.26;4.73;4.12;4.51;5.56;41.39;24.29;1005.38;56.09;10.79;605.24;1.21;9.66;11.67;3638.73;4.96;18059.33;3781.12;4.70;17790.00;1043.34;0.26;269.32;79765;0.96;83153.64;79764.96;57036;768.53;74.20;57023.29;29306;238;0;1275;0;15261;1702;4098;1687;0;1172;0;2052;245;21231;872.02;24.04;20960.47;-274;6186;1353;4395;1706;2587;2897;1193;915;1498;513;3902;83154;45538;30451;227.31;77.70;17661.44;4920;975;7631;65.36;13.54;6.23;4763;350;503.54;24.04;12103.35;5228;1859;5495;468;1461;0;730.44602174;15087;3685;6880;2409;2114;10641;26975;11096;14800;1078;0;350;1102;443;343;0;100;1028;58912;48271;21740;16610.00;2.91;48271.41;14113.00;1.19;16738.84;181562;177802;115804;45453;33192.886029;61.555657063;21563;35712;7926;139.30017745;65759;3770;15314;17611;46674;43322;20476;22847;138240;3029;142544;11801;1160;31500;22353;0.12;181562.21;22331.89;24685;23934;18123.07;1365;0;0;1365;1757;801;234;715;7;1959;852;781;3592;1323;0;15008;0;9019;0;0;888;1168;545.87789455;258.29838291;0.00;284.03;0.00;79.953244289;603;138.72338404;97.413380068;235.89968862
2020;(CY) Cyprus;11120;200 - <500;66.8;1.51;3106.04;1.00;2084.79;0.50;1021.26;1.39;1.51;2.10;12.02;10.48;1.52;0.03;8.95;2.87;0.31;0.00;0.32;0.36;1.15;0.53;0.53;0.10;5.80;0.00;0.00;1.20;0.00;16.22;3.35;3.35;0.00;2.74;4.32;3.69;2.11;23.29;1.01;23.50;98.16;0.00;0.33;2.46;4.00;9.82;8176.60;3.35;27389.52;8176.60;3.35;27389.52;;0.00;0.00;54951;1.26;43645.25;54950.86;18147;1677.20;10.82;18147.25;1224;82;0;2320;0;0;10;6170;1842;572;739;931;3788;470;36016;2189.45;16.22;35511.77;737;16194;2481;3990;2703;2596;1990;5481;580;788;323;3073;43645;34736;27011;409.18;12.02;4918.20;1990;271;1527;5.67;3.56;2.07;1167;235;1322.48;16.22;21450.00;16142;2564;4490;5;935;0;447.54670563;7725;1708;4134;411;1472;3046;5864;4218;1518;128;0;109;-1102;327;327;0;0;334;24634;21588;16051;14331.23;1.51;21588.02;15782.58;1.00;15809.22;166175;165036;136291;100370;97253.523489;0;12478;14608;8835;0;29883;5116;38;1120;24729;3268;3120;149;162906;2171;69818;3836;790;17904;13462;0.08;166174.52;13461.50;4418;5630;4057.05;326;0;0;326;406;0;0;383;23;1024;373;175;1573;0;0;3325;0;2197;0;0;0;819;695.45179226;97.920439546;0.00;25.78;0.00;0;526;453.68177255;90.06116208;0.4428023856
2020;(CZ) Czechia;14210;1000 - <2000;354.4;6.25;12961.23;1.32;2874.12;4.93;10087.11;8.03;6.25;50.20;250.48;182.88;3.75;63.84;180.98;101.29;45.25;2.01;0.71;1.15;2.61;2.55;0.00;0.06;97.25;0.00;0.00;2.23;0.62;109.25;25.39;25.39;0.00;46.57;0.94;22.50;13.36;62.18;60.66;3771.67;94.80;6.75;639.67;0.78;93.09;72.90;8763.60;25.39;222533.97;8763.60;25.39;222533.97;;0.00;0.00;413537;0.85;484040.2;413537.01;215221;866.94;248.25;215221.1;95794;1686;0;6759;8014;42418;3207;7813;9152;0;6333;0;30656;3389;144433;1321.75;109.25;144403.3;-146;72188;24397;24444;356;13471;7297;595;1685;53883;378;43242;484040;308843;193217;296.15;250.48;74180.26;18190;1012;24637;210.25;51.45;37.25;23378;7976;876.54;109.25;95762.93;52073;28377;27583;2319;16128;94;6154.3488057;115627;44142;36720;13215;21549;51106;124091;93682;24453;5956;0;2461;0;7869;7869;0;0;7869;222960;171854;55633;27488.98;6.25;171854.08;23249.43;1.32;30635.69;980634;962252;677333;251855;244109.2488;2040.3668719;231272;150991;42937;631.77924616;303300;34165;44681;104194;224455;293982;183614;110368;686652;21477;732475;65440;14334;89214;279255;0.28;980633.82;279255.05;118267;120727;75962.06;3974;0;0;3974;5672;3680;1836;151;6;17094;11372;70;28537;11950;1174;52941;0;34458;0;0;16480;48708;4110.9996745;8424.206366;325.39;16467.28;1676.51;17703.586969;23252;575.74873709;400.3227633;1943.612052
2020;(DE) Germany;158310;8000 - <9000;273.4;2.32;5029.95;1.30;3085.54;1.01;1944.41;7.31;2.32;16.93;102.32;75.85;1.17;25.30;67.92;41.43;13.68;3.34;0.55;0.60;0.57;0.31;0.00;0.26;43.20;0.00;0.00;2.30;4.35;94.23;25.30;25.30;0.00;26.21;0.73;35.63;5.79;73.98;18.90;1398.22;93.81;1.94;182.27;1.45;35.90;52.21;8333.90;25.30;210834.41;8333.90;25.30;210834.41;;0.00;0.00;298400;1.00;298083.7;298400.45;123852;1238.19;100.03;123852.1;47109;1098;0;8245;5817;10190;2373;17358;4155;0;8301;0;15888;3318;145040;1538.96;94.23;145019.0;-2323;74401;20202;35104;404;7354;3862;252;3461;29508;203;13150;298084;199531;121396;384.54;102.32;39347.32;12035;373;11531;86.08;14.81;23.59;9884;5898;798.80;94.23;75272.23;31968;7671;29863;4836;13480;186;5419.4748697;78135;26864;20472;14880;15919;39153;59399;30187;24052;5160;0;2932;3544;-2705;375;0;-3080;1177;141216;102063;39958;44063.99;2.32;102062.60;30805.83;1.30;40139.16;1069294;1053400;934684;616180;466399.7562;120025.36236;126656;141278;32641;1531.4678365;134609;29029;9380;14716;96200;260366;190882;69483;808928;9577;462228;52450;13297;80558;33311;0.03;1069293.60;33311.43;42347;41735;29816.52;0;0;0;0;0;0;0;0;0;5705;1462;314;7481;3484;177;27932;17808;0;0;0;2660;22410;201.11788532;0;1061.29;5628.45;237.71;15281.380612;6738;20.750457;19.487980957;0
2020;(DK) Denmark;18130;1000 - <2000;586.0;2.56;4694.14;0.91;1762.06;1.65;2932.08;13.45;2.56;34.37;149.25;140.99;1.23;7.03;57.25;82.98;24.57;1.31;1.19;0.00;1.23;0.24;0.00;0.99;32.11;0.00;0.00;7.12;0.00;224.29;31.14;31.14;0.00;28.89;0.60;151.71;11.17;82.57;28.53;2355.66;80.91;0.30;24.37;1.97;27.75;54.80;10033.88;31.14;312444.91;10033.88;31.14;312444.91;;0.00;0.00;699950;1.08;648147.9;699949.95;238643;1679.09;142.13;238643.5;92870;2263;0;21061;5290;12921;21;34817;1850;0;0;0;36857;30692;375414;1673.77;224.29;375414.5;-7957;119717;25723;208054;504;4884;13853;0;2678;85892;125;49543;648148;433269;310476;486.17;149.25;72561.71;20870;1579;19574;132.97;39.84;60.97;15784;16334;976.72;224.29;219070.5;77411;30434;115617;17530;26042;669;10188.591666;122793;52614;19573;30460;20146;59561;155318;76902;37641;40775;0;5716;0;534;534;0;0;534;320769;261207;106423;102178.53;2.56;261207.26;117557.71;0.91;106422.9;3534583;3461890;2932971;2213953;2180200.6961;15049.405288;387078;272805;57198;13931.244041;601613;68254;82933;159929;450426;2074869;1831322;243546;1459715;80858;1324433;92075;32514;172094;74201;0.02;3534583.27;74906.91;54087;59803;46799.27;0;0;0;0;2653;0;2653;0;0;5434;0;19;5452;0;3267;43830;29348;0;0;0;4601;77004;0;0;864.56;23007.37;909.17;52223.199432;18844;0;0;0
2020;(EE) Estonia;6950;500 - <1000;126.2;1.83;4028.37;0.70;1543.66;1.13;2484.71;7.18;1.83;13.11;153.05;116.77;0.46;35.80;99.83;61.68;22.53;0.00;0.18;0.00;0.45;0.44;0.00;0.02;65.49;0.00;0.00;2.69;11.86;41.17;13.18;13.18;0.00;16.40;0.90;9.39;0.87;50.06;28.89;1446.27;;0.00;0.00;0.61;48.55;29.86;10193.94;13.18;134306.12;10193.94;13.18;134306.12;;0.00;0.00;161979;0.91;177384.1;161979.06;83449;554.97;150.36;83446.59;42854;4118;0;2284;0;13824;126;4024;390;0;0;0;14013;1817;58218;1381.20;41.17;56866.06;1082;39328;6458;8584;290;45;1251;31;2231;20312;385;17249;177384;121015;75211;188.29;153.05;28817.89;6496;1299;13265;90.28;29.94;39.96;5949;3108;950.96;41.17;39152.52;27947;14987;6663;684;4932;91;1845.0226549;45804;13559;12985;13399;5861;22250;34119;23314;7234;3570;0;579;-17;4036;3993;0;43;3598;76163;53913;23831;29539.87;1.83;53913.00;21365.78;0.70;14879.91;418492;398436;307825;94146;76013.619759;16716.388331;86640;94774;19419;40.272038883;110668;12093;25771;46118;72804;143202;89580;53622;275291;18733;306233;35296;13046;43838;10195;0.02;418492.36;10195.36;35199;35795;26956.28;65;0;0;65;1191;926;159;41;66;8567;0;255;8822;0;16;25666;0;17977;0;0;34;18921;81.644706591;1260.2709206;1238.55;7347.01;74.84;8918.5875586;6851;35.093125992;30.272214467;30.429411975
2020;(EL) Greece;268040;3000 - <4000;25.3;1.05;2470.05;0.85;1984.83;0.20;485.23;1.01;1.05;1.05;9.90;5.47;2.49;1.97;5.55;2.14;1.63;0.28;0.08;0.19;2.27;0.49;1.76;0.02;2.89;0.00;0.00;0.69;0.03;7.25;0.02;0.01;0.01;1.05;4.85;0.09;1.23;31.63;0.28;8.92;129.11;0.27;34.59;2.05;2.26;4.64;1099.18;0.02;20.57;2060.27;0.01;20.27;33.14;0.01;0.29;23927;1.26;18969.45;23927.19;16622;1804.21;9.21;16622.26;2071;369;0;242;14;411;1749;1956;2292;1327;1080;3451;1381;279;7017;893.33;7.25;6476.48;66;259;323;147;1545;353;402;3334;654;287;463;870;18969;12661;7290;352.13;9.90;3485.74;716;19;1425;5.79;2.39;2.07;1028;317;493.42;7.25;3577.19;2762;809;690;3;229;0;109.84946617;5371;1200;2201;765;1206;3309;3000;1817;1181;2;0;158;-148;44;44;0;0;32;18327;15019;12063;14356.21;1.05;15018.71;14263.90;0.85;12062.73;112118;113917;104906;70444;53631.151282;150.32360897;9873;20586;3987;2598.3769111;7212;1764;707;1186;4741;59;37;22;112059;-1805;63271;1746;-1562;14812;13252;0.12;112118.28;13251.92;7061;7367;5135.01;834;0;0;834;255;0;67;186;2;849;636;431;1916;0;0;3975;2559;0;0;0;386;446;189.4407234;13.835997314;0.43;72.97;3.83;165.65816299;123;82.082449745;0.3471082731;0.6027292618
2020;(ES) Spain;457330;9000 - <10000;106.6;1.81;3516.21;0.99;1931.25;0.82;1584.96;0.43;1.81;0.77;44.20;22.53;10.04;11.65;18.07;13.00;3.29;0.00;0.73;2.17;7.85;3.28;4.52;0.05;13.25;0.00;0.00;3.92;1.01;40.22;2.10;2.10;0.00;5.92;4.79;20.45;6.88;47.97;2.58;123.59;120.22;0.76;91.00;0.92;12.79;11.78;8303.87;2.10;17444.64;8303.87;2.10;17444.64;;0.00;0.00;100348;1.38;72647.91;100347.83;60047;1467.65;40.28;59119.12;9547;663;0;1087;452;1001;462;16151;9700;4586;5342;7720;2083;1254;39384;972.68;40.22;39118.08;-45;5842;5150;11578;2933;566;6774;3234;3308;917;47;1784;72648;50206;33374;276.46;44.20;12219.71;3335;23;4869;18.21;11.06;10.57;3592;681;508.51;40.22;20450.73;8564;1391;9943;85;1982;0;1002.3655978;16833;4194;4666;2909;5063;5371;17071;14087;2691;293;0;644;1321;-112;82;0;-195;392;62649;57278;40095;31697.85;1.81;57277.96;36890.27;0.99;36510.43;388540;372047;236243;186029;167654.96394;807.61743492;23698;14230;12225;7816.1026556;152296;7375;1128;1951;143794;14346;9899;4446;374194;15880;222122;3908;-1462;44931;41626;0.11;388539.74;41626.01;12507;11831;9817.17;657;0;0;657;960;227;327;403;3;1318;401;74;1793;100;3;7848;5080;0;0;0;470;1262;588.9076981;31.554182919;0.68;601.61;37.45;1.9156664443;408;343.23387921;165.57682485;38.77331219
2020;(FI) Finland;23420;500 - <1000;123.2;1.43;2905.26;1.01;2163.36;0.41;741.90;4.83;1.43;6.89;77.16;70.60;0.11;6.40;29.68;37.51;5.19;0.00;0.40;0.00;0.11;0.10;0.00;0.01;32.05;0.00;0.00;1.80;0.00;40.54;11.86;11.86;0.00;14.47;0.07;7.84;6.23;36.22;8.09;293.08;;0.00;0.00;0.99;26.64;26.39;9659.63;11.86;114520.42;9659.63;11.86;114520.42;;0.00;0.00;158898;0.81;195767.3;158897.71;68634;910.72;75.36;68633.72;22088;1090;0;397;318;1007;46;26548;432;0;0;0;16388;319;74582;1835.49;40.54;74418.70;534;44086;12672;8892;58;5252;3000;4;618;15682;124;20711;195767;136740;73717;309.28;77.16;23863.47;5819;930;8818;50.72;9.65;15.73;2332;6895;1198.67;40.54;48599.53;32436;18040;9418;1552;6808;0;1478.8287955;63022;19286;16321;13379;14035;34012;25016;12305;8411;4300;0;1347;0;2258;2258;0;0;5165;87488;53476;30719;37515.94;1.43;53476.41;30318.11;1.01;30718.62;635230;612696;511375;280122;277243.31389;0;116295;100178;12931;2829.4969808;123855;13469;32305;47655;78080;191156;175205;15951;444074;19128;375526;43748;9736;61367;21082;0.03;635229.67;21082.10;65330;66677;32697.89;1117;0;0;1117;15612;9297;5738;31;546;14184;18655;721;33560;141;117;14053;8331;0;0;0;2077;7875;264.42263684;29.941690962;0.00;5181.57;1106.59;1292.0119794;1191;0;0;103.3459141
2020;(FR) France;268610;7000 - <8000;227.3;2.10;3398.97;1.40;2233.39;0.70;1165.58;2.60;2.10;5.44;93.01;63.61;3.55;25.84;79.06;32.41;12.54;0.07;0.91;2.78;0.78;0.67;0.04;0.07;41.64;0.00;0.00;1.95;0.06;76.12;12.82;12.82;0.00;32.31;3.21;13.36;14.24;69.44;15.62;1084.94;77.06;6.00;462.26;1.22;39.69;48.32;7278.84;12.82;93347.97;7278.84;12.82;93347.97;;0.00;0.00;219888;1.03;212462.4;219888.17;119682;1314.33;91.06;119681.7;36141;783;0;4703;2256;7754;1812;18758;6931;310;36319;187;1338;2391;89258;1169.24;76.12;89003.98;-1006;34724;19888;14081;1862;8091;2436;3906;4270;10948;644;5222;212462;143932;72486;380.52;93.01;35390.75;9403;270;12966;78.17;17.88;16.52;10095;2927;459.05;76.12;34943.27;16134;2233;15010;1072;3826;0;3238.0295278;71446;19940;11129;21912;18465;34197;34333;16598;14685;3050;0;2198;0;1821;1821;0;0;1821;105714;71517;39005;34135.92;2.10;71516.70;27918.18;1.40;38970.21;495469;483695;280853;68996;46999.785106;108.29769421;75196;83522;42026;10937.788785;214616;25137;64168;87040;125310;214983;139040;75943;280486;4628;435049;39800;5603;72926;39683;0.08;495468.83;39682.65;29758;31956;23735.69;832;0;0;832;3164;466;2228;470;0;1281;3795;783;5859;1733;0;19270;9894;0;0;0;1098;7684;2496.478727;777.97666821;17.77;2120.38;96.31;2174.702844;2126;1035.5874076;471.6806186;264.74510116
