A,GRPHLD,HA0,HOLD_HOLD,FR	200 	150 	160 	120 
A,GRPHLD,HA0,HOLD_HOLD,FR10	0 	0 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,FR21	10 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR22	10 	: 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR23	: 	0 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR24	30 	30 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,FR25	0 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR26	: 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR30	20 	20 	10 	20 
A,GRPHLD,HA0,HOLD_HOLD,FR41	10 	10 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR42	: 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR43	30 	30 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR51	10 	20 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,FR52	30 	10 	30 	40 
A,GRPHLD,HA0,HOLD_HOLD,FR53	10 	0 	0 	10 
A,GRPHLD,HA0,HOLD_HOLD,FR61	: 	: 	10 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR62	20 	10 	10 	0 
A,GRPHLD,HA0,HOLD_HOLD,FR63	10 	: 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,FR71	0 	0 	10 	0 
A,GRPHLD,HA0,HOLD_HOLD,FR72	: 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR81	10 	0 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,FR82	0 	0 	10 	20 
A,GRPHLD,HA0,HOLD_HOLD,FR83	: 	: 	0 	: 
A,GRPHLD,HA0,HOLD_HOLD,FR94	: 	0 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,LU	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,LU00	: 	: 	: 	0 
A,GRPHLD,HA0,HOLD_HOLD,LV	10 	10 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,LV00	10 	10 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,MT	0 	10 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,MT00	0 	10 	0 	0 
A,GRPHLD,HA0,HOLD_HOLD,NL	30 	30 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL11	0 	: 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL12	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL13	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL21	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL22	10 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL31	: 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL32	0 	0 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL33	0 	: 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL41	10 	10 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NL42	10 	10 	: 	: 
A,GRPHLD,HA0,HOLD_HOLD,NO	700 	930 	890 	650 
A,GRPHLD,HA0,HOLD_HOLD,NO01	0 	10 	10 	10 
A,GRPHLD,HA0,HOLD_HOLD,NO02	260 	310 	270 	180 
A,GRPHLD,HA0,HOLD_HOLD,NO03	20 	30 	40 	40 
A,GRPHLD,HA0,HOLD_HOLD,NO04	80 	120 	120 	120 
A,GRPHLD,HA0,HOLD_HOLD,NO05	160 	200 	210 	150 
A,GRPHLD,HA0,HOLD_HOLD,NO06	120 	180 	160 	110 
A,GRPHLD,HA0,HOLD_HOLD,NO07	50 	70 	80 	50 
A,GRPHLD,HA0,LFD_AWU,AT	10 	70 	70 	100 
A,GRPHLD,HA0,LFD_AWU,AT11	: 	10 	0 	0 
A,GRPHLD,HA0,LFD_AWU,AT12	10 	30 	40 	50 
A,GRPHLD,HA0,LFD_AWU,AT21	: 	0 	0 	0 
A,GRPHLD,HA0,LFD_AWU,AT22	0 	20 	0 	10 
A,GRPHLD,HA0,LFD_AWU,AT31	0 	10 	10 	30 
A,GRPHLD,HA0,LFD_AWU,AT32	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,AT33	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,AT34	: 	0 	: 	0 
A,GRPHLD,HA0,LFD_AWU,BG	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,BG32	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,BG41	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,CH	70 	40 	30 	: 
A,GRPHLD,HA0,LFD_AWU,CH01	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,CH02	30 	20 	: 	: 
A,GRPHLD,HA0,LFD_AWU,CH03	0 	: 	: 	: 
A,GRPHLD,HA0,LFD_AWU,CH04	0 	: 	: 	: 
A,GRPHLD,HA0,LFD_AWU,CH05	20 	20 	30 	: 
A,GRPHLD,HA0,LFD_AWU,CH06	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,DE	1040 	1060 	1920 	2770 
A,GRPHLD,HA0,LFD_AWU,DE1	10 	10 	20 	50 
A,GRPHLD,HA0,LFD_AWU,DE2	90 	100 	110 	190 
A,GRPHLD,HA0,LFD_AWU,DE4	100 	110 	110 	120 
A,GRPHLD,HA0,LFD_AWU,DE7	60 	50 	70 	30 
A,GRPHLD,HA0,LFD_AWU,DE8	60 	60 	80 	120 
A,GRPHLD,HA0,LFD_AWU,DE9	260 	240 	770 	860 
A,GRPHLD,HA0,LFD_AWU,DEA	40 	80 	270 	740 
A,GRPHLD,HA0,LFD_AWU,DEB	20 	30 	40 	30 
A,GRPHLD,HA0,LFD_AWU,DEC	0 	0 	0 	0 
A,GRPHLD,HA0,LFD_AWU,DED	0 	170 	160 	290 
A,GRPHLD,HA0,LFD_AWU,DEE	140 	120 	140 	140 
A,GRPHLD,HA0,LFD_AWU,DEF	10 	0 	30 	20 
A,GRPHLD,HA0,LFD_AWU,DEG	90 	0 	130 	160 
A,GRPHLD,HA0,LFD_AWU,FI	90 	20 	40 	0 
A,GRPHLD,HA0,LFD_AWU,FI13	20 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,FI18	20 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,FI19	40 	0 	10 	0 
A,GRPHLD,HA0,LFD_AWU,FI1A	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,FI1B	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FI1C	: 	0 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FI1D	: 	10 	20 	0 
A,GRPHLD,HA0,LFD_AWU,FR	490 	300 	330 	280 
A,GRPHLD,HA0,LFD_AWU,FR10	0 	0 	0 	0 
A,GRPHLD,HA0,LFD_AWU,FR21	20 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR22	30 	: 	10 	: 
A,GRPHLD,HA0,LFD_AWU,FR23	: 	0 	10 	: 
A,GRPHLD,HA0,LFD_AWU,FR24	70 	60 	10 	40 
A,GRPHLD,HA0,LFD_AWU,FR25	0 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR26	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR30	50 	40 	10 	20 
A,GRPHLD,HA0,LFD_AWU,FR41	40 	10 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR42	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR43	60 	40 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR51	50 	60 	30 	40 
A,GRPHLD,HA0,LFD_AWU,FR52	30 	20 	50 	80 
A,GRPHLD,HA0,LFD_AWU,FR53	10 	0 	0 	10 
A,GRPHLD,HA0,LFD_AWU,FR61	: 	: 	30 	: 
A,GRPHLD,HA0,LFD_AWU,FR62	30 	20 	30 	0 
A,GRPHLD,HA0,LFD_AWU,FR63	20 	: 	0 	0 
A,GRPHLD,HA0,LFD_AWU,FR71	0 	0 	30 	0 
A,GRPHLD,HA0,LFD_AWU,FR72	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR81	10 	0 	30 	20 
A,GRPHLD,HA0,LFD_AWU,FR82	0 	0 	20 	40 
A,GRPHLD,HA0,LFD_AWU,FR83	: 	: 	0 	: 
A,GRPHLD,HA0,LFD_AWU,FR94	: 	0 	0 	0 
A,GRPHLD,HA0,LFD_AWU,LU	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,LU00	: 	: 	: 	0 
A,GRPHLD,HA0,LFD_AWU,LV	460 	500 	480 	420 
A,GRPHLD,HA0,LFD_AWU,LV00	460 	500 	480 	420 
A,GRPHLD,HA0,LFD_AWU,MT	0 	30 	0 	0 
A,GRPHLD,HA0,LFD_AWU,MT00	0 	30 	0 	0 
A,GRPHLD,HA0,LFD_AWU,NL	70 	60 	: 	: 
A,GRPHLD,HA0,LFD_AWU,NL11	0 	: 	: 	: 
A,GRPHLD,HA0,LFD_AWU,NL12	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,NL13	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,NL21	0 	0 	: 	: 
A,GRPHLD,HA0,LFD_AWU,NL22	20 	0 	: 	: 
